시가,고가,저가,종가,거래량,거래대금,등락률
14100,14200,13650,14000,217753,3018961950,-0.71
812,817,806,817,88849,72262821,1.24
729,734,721,730,28696,20924434,0.55
31300,31300,30950,30950,8185,254572100,-0.16
456000,462000,456000,457500,2050,940721000,0.33
653,660,648,653,114021,74284659,-0.15
118000,120000,116500,119000,109546,12985017500,0.85
15300,15350,15100,15100,53730,815936100,-1.31
625,628,614,619,354140,219265157,-0.96
3480,3825,3360,3480,744963,2686111705,0.87
12400,12550,12350,12350,2817131,34938209000,0.0
767,771,765,771,671919,516806315,0.65
23600,23850,23250,23800,2521,59288550,1.71
3520,3520,3450,3480,79829,279187765,0.29
9110,9270,9020,9140,485157,4438503570,1.44
7720,7720,7450,7650,189457,1435439480,-1.92
3915,3940,3845,3895,197205,765426575,-0.38
1220,1240,1215,1220,165223,202693325,0.0
2435,2460,2410,2425,140695,342106665,-0.41
21550,21550,21100,21500,5356,114300350,-0.23
1090,1090,1065,1075,216847,233475780,-0.46
710,721,703,716,103923,74152698,0.85
23900,24900,23550,23600,110050,2650391400,0.43
84300,85000,83200,84800,15032,1267924600,1.68
8120,8120,7810,7810,175427,1393429620,-3.22
4870,4980,4855,4930,61218,301036295,1.34
2605,2645,2590,2630,799445,2096254875,1.54
1170,1180,1160,1180,58066,67977245,1.29
8940,8950,8830,8930,44050,392022360,0.56
2860,2865,2835,2850,10648,30244380,-0.18
6680,6680,6580,6660,10656,70659020,0.6
2570,2600,2560,2585,259477,668719990,0.58
2460,2490,2445,2480,19777,48861785,0.81
3330,3335,3240,3275,45771,149938250,-1.65
6250,6250,6160,6190,32067,198590200,-0.64
7760,7760,7570,7570,5267,40269780,-2.07
15800,16050,15800,16050,62,987750,0.0
2615,2645,2575,2635,141412,369456715,0.96
55000,55100,54200,54400,413356,22496513700,-0.91
54300,54400,53400,54000,315,16956700,-0.37
2270,2270,2240,2255,8064,18104485,0.67
2440,2440,2400,2440,1606,3886090,-0.41
39050,39950,38400,39950,222543,8777734950,3.36
7740,7780,7620,7750,46153,355202410,0.39
3320,3320,3150,3160,1323993,4282114930,-1.25
41100,42500,40950,41950,16981,710304400,2.69
5340,5350,5280,5350,30983,165091410,0.19
100500,100500,98400,98600,156489,15484222600,-1.1
6060,6380,6050,6060,2009074,12546084940,1.17
20100,20150,19450,19750,389487,7686043300,-1.0
900,908,890,900,46380,41745233,0.11
913,918,906,913,91900,83760251,0.0
5030,5110,4970,4995,1775901,8922315425,-0.1
20450,20500,20100,20100,59069,1193881700,-0.99
1595,1700,1585,1595,742540,1216713585,0.0
4020,4085,4020,4075,14100,57386175,1.12
5040,5040,4980,5000,53034,264956805,0.2
16050,16150,15850,15900,542,8639900,-0.93
1710,1710,1600,1610,4114395,6814745315,-3.88
822,944,818,865,4057893,3630493239,5.23
1460,1515,1370,1425,2488538,3624827065,-2.06
7500,7500,7320,7360,37554,276770070,-0.81
27900,28100,27500,27950,2999,83334850,-0.53
2895,2910,2875,2895,55342,160145245,0.17
7140,7160,7000,7060,12031,84942140,-0.7
28850,29100,28600,28600,379950,10914385600,0.0
19450,19600,19200,19300,96143,1857324300,-0.77
2540,2770,2530,2575,2164406,5703958685,1.58
87300,88900,86900,87200,1568,137204100,-1.13
104000,104000,100500,101500,5795,588059000,-1.93
1095,1415,1080,1355,36384803,49000943475,24.31
19300,19350,18900,19000,51852,987078850,-1.04
21250,21250,20700,21000,83,1724950,0.24
15700,16000,15700,15950,337,5358150,-0.31
17450,17700,17250,17450,14023,244709350,0.29
1285,1330,1265,1280,112326,145464760,-0.39
59900,60000,58500,58500,378248,22353329000,-1.68
5340,5350,5250,5270,159501,844493960,-1.13
31850,32250,31650,31650,50430,1608018300,0.8
4115,4210,4115,4195,176594,736854310,2.82
18650,18700,18000,18400,58661,1067724100,-1.34
6220,6220,6140,6160,49212,303456400,-0.48
23700,23850,23350,23600,143121,3379829700,-0.42
45700,46450,44250,44300,3380,150567000,-2.96
4415,4430,4400,4410,264302,1165985945,0.0
14000,15350,13800,14500,475617,6968454550,3.94
7650,7880,7150,7390,196306,1470803030,-2.12
22300,22500,22150,22200,218774,4871397850,-0.22
21600,21800,21150,21450,50057,1071435250,0.23
8360,8380,8190,8330,21083,173772650,0.48
16600,16850,15950,15950,254055,4138043850,-5.9
11200,11850,11100,11300,1534345,17597731950,0.0
14550,14750,14050,14700,994594,14420959600,1.03
7520,7650,7520,7650,17185,130482900,1.19
49600,50000,49450,49900,196,9775300,0.6
16300,16700,16250,16500,33659,555151100,0.61
77500,82300,77400,80200,6521,521147000,4.16
101500,104500,101500,104000,5651,584152000,1.96
2275,2325,2250,2270,2875387,6561636510,0.67
206500,207500,203500,205500,12,2465000,0.0
83600,85300,83300,83700,20421,1723805400,0.12
24550,24950,24550,24650,3307,81535300,-0.2
53600,53800,52100,53100,6249,329169500,-0.75
855,870,834,838,337298,284235865,-1.87
38650,39500,37650,38650,67407,2603753200,1.18
4755,4850,4700,4780,23463,112600440,1.16
29100,29350,28550,28850,943,27173150,-1.2
5890,5920,5880,5910,5487,32331900,0.34
2770,2780,2710,2750,66331,181514060,-0.36
6410,6450,6370,6440,27452,175826600,0.47
4605,4645,4585,4600,6319,29089905,-0.11
3020,3025,2965,3020,69469,207799585,0.67
3680,3680,3560,3670,5060,18419025,-0.27
17250,17400,16800,16950,211472,3595759950,-2.02
8050,8440,7830,8210,981920,8060549760,3.27
1355,1380,1345,1370,593378,809665045,1.86
13050,13600,13050,13600,1545,20751600,2.26
5020,5080,4970,5050,1511,7539900,0.8
731,734,719,720,216596,156482721,-1.23
60000,60000,58400,59400,57,3364200,0.34
1015,1090,994,1025,731807,762883098,2.71
565,565,555,564,89829,50342963,0.71
63000,63400,61100,61500,2187747,135475153000,-0.65
28100,28300,27150,27600,1980325,54646630950,-0.72
68400,68900,65900,67700,936832,62862937800,0.74
2085,2085,2040,2065,32441,66812410,0.0
0,0,0,4100,0,0,0.0
603,604,590,600,50616,30193907,0.0
18200,18200,17950,18100,8026,144968050,-0.55
16300,16300,15950,16200,10673,171758100,0.0
12650,13600,12500,13150,1181933,15537629000,4.78
888,891,880,884,31812,28170159,-0.45
4595,4625,4540,4610,29294,134469610,1.1
5400,5400,5290,5360,65526,349075720,-0.19
7440,7440,7160,7270,1170,8415730,-0.82
14000,14000,13700,13850,110325,1525835050,0.0
8200,8620,7970,8240,346,2826180,2.23
7280,7280,7090,7160,264008,1886670000,-0.83
75500,75900,73600,74200,139466,10361141000,-1.46
9140,9140,8850,9030,9289,82658220,0.56
57100,57900,56400,56800,266121,15202413700,0.89
22750,22800,22250,22550,372469,8394341750,0.22
743,964,741,834,25098746,22200837870,12.4
22200,22600,22100,22500,31961,713953850,1.81
0,0,0,18750,0,0,0.0
0,0,0,36400,0,0,0.0
17550,17550,17200,17500,7642,132582250,0.86
44000,45150,43900,44350,122768,5479330400,1.49
24200,24250,24000,24150,4027,97142900,0.21
9440,9460,9280,9320,58620,546914340,-0.96
55500,55700,54300,54300,208216,11359281600,-2.16
29950,30050,29400,29600,109418,3253647100,-0.84
679,683,668,676,806058,544097841,0.45
16000,16200,16000,16200,10483,169010400,1.57
29900,30100,29550,29650,11806,352594200,-0.84
370,388,368,384,1445205,551150399,3.78
8690,9090,8560,8740,150805,1330162350,1.39
11200,11700,11200,11400,21933,251888300,2.24
7030,8140,6990,7160,2322144,17301908110,2.58
10950,11450,10950,11200,4226,47423700,2.75
171000,174000,170500,171500,154318,26548838000,0.29
10300,10450,9680,9690,1276470,12839942000,-1.92
94200,95500,93000,93700,50144,4715061200,0.0
5590,5960,5530,5920,3931026,23002034280,5.9
6520,7130,6420,6650,1197479,8106857550,2.78
11100,11400,11000,11350,83110,934152650,3.18
731000,734000,725000,728000,387,281285000,-0.14
3100,3110,3045,3075,115421,355114675,-0.49
1600,1665,1575,1645,310660,506323300,3.13
2405,2405,2380,2405,7766,18630695,0.0
4230,4385,4180,4180,1362728,5807277645,-0.48
7470,7470,7310,7350,2363,17414980,-1.61
4125,4300,4085,4195,2097,8696165,1.7
1800,1820,1750,1800,700448,1257122295,0.0
50900,55300,50400,54500,111282,5923058400,9.22
8750,8750,8600,8740,1993,17264140,0.11
4510,4545,4370,4500,155680,690213070,-0.22
3835,3855,3785,3850,73141,280463700,1.05
10800,10900,10650,10900,52865,571888850,1.4
11700,11750,11450,11750,1953,22638400,1.29
2850,2850,2655,2685,1589973,4317437940,-4.62
559,563,549,549,98163,54222931,-1.79
10600,10900,10450,10800,384664,4143951550,2.37
3980,4005,3920,3940,42894,169283095,-0.76
6940,6970,6890,6920,42743,296362910,-0.14
5530,5580,5410,5410,2245210,12256506830,-1.28
3500,3535,3370,3370,2089412,7217179215,-2.6
30500,30500,30150,30400,884,26793150,-0.33
1290,1345,1280,1315,337228,443205725,1.94
1280,1285,1245,1270,283296,360326715,1.2
4195,4330,4075,4095,646387,2699076440,-0.12
34400,34800,34050,34500,29199,1006310600,1.47
21400,21600,21250,21250,526083,11239158150,0.0
197000,197500,192000,193500,671672,130719975500,-0.51
11200,11250,11000,11250,23194,258915400,0.9
33050,33800,33050,33050,154361,5151174900,0.92
27800,28200,27750,27900,6710,187872050,0.54
7540,7650,7510,7550,35112,266089740,0.13
806,945,804,891,5346709,4780359055,10.55
48100,48350,47600,48100,1274648,61190153331,0.63
16250,16500,16200,16450,52615,860885150,0.92
60000,60000,58300,58800,175279,10318492200,-1.67
174500,177000,171500,173000,166624,28971145500,-0.86
3710,3780,3640,3750,189027,704606045,1.35
0,0,0,2470,0,0,0.0
25600,25650,25000,25000,210893,5317239100,-2.34
16600,16600,16400,16550,752,12376750,0.0
9900,9900,9750,9830,13564,132703380,-0.2
13550,13800,13550,13800,27,372350,0.0
186,218,186,195,18751103,3862331368,-1.02
32500,32650,32250,32400,380756,12345904900,0.93
42000,42100,41600,41650,3341,139806800,-0.12
58400,59100,57700,58700,213883,12517052300,0.34
45200,45500,45200,45500,2475,112167000,0.66
2915,2915,2865,2880,15058,43453785,-0.17
53300,54200,53100,53500,7377,394781100,0.94
10500,10600,10450,10550,42818,451426550,1.44
29500,29600,29000,29400,9601,281559050,-0.34
230500,230500,229000,230000,618,141737000,0.44
13500,13650,13450,13500,48992,663982300,0.0
3100,3130,3095,3110,48286,150115805,-0.48
19650,20100,19550,19800,2393367,47427670350,1.28
1070,1090,1055,1080,124123,133327530,1.41
75700,76700,75400,76000,198118,15066507700,0.8
7020,7670,6910,7150,1237479,9020083660,2.73
3770,4145,3615,4140,319931,1251490620,9.81
6990,7000,6920,6970,15761,109701140,0.43
6340,6340,6280,6320,14988,94484490,0.16
10850,11050,10800,10850,362469,3962410600,0.93
43550,43800,42150,42500,120149,5118690250,-2.41
16400,16850,15950,16550,63852,1053290700,1.53
32000,32200,31650,31650,222608,7094361100,-0.63
1335,1340,1320,1330,460283,611354575,0.0
2200,2220,2145,2145,26791,58029220,-2.28
2040,2050,2040,2045,233994,478768505,0.25
2735,2735,2665,2675,86054,230728025,-1.47
46550,47600,46150,46350,1335068,62525078000,0.54
8310,8330,8150,8170,96156,789908410,-2.39
29150,29250,28300,28300,95815,2738285900,-3.41
10750,11100,10650,10900,86147,938771800,2.35
16950,17450,16950,17200,28906,494965550,1.47
35050,35400,32700,32700,2849915,97329634200,0.93
13150,13200,12800,13050,351955,4583230850,-0.38
31400,31700,31050,31050,77488,2421623100,-0.96
266500,269000,264000,266000,30846,8229958500,0.19
48500,49500,48300,49000,48544,2383285250,1.03
27300,27500,27000,27050,49526,1344556400,-1.64
5610,5940,5400,5460,210197,1183327980,-0.36
16150,16200,15650,15650,168233,2657362450,-3.1
2920,2990,2850,2925,4686,13587875,0.52
4770,4770,4640,4650,64109,300613670,-1.48
1605,1615,1600,1615,22233,35761795,0.62
2990,3015,2945,2970,140078,416130425,-0.34
12850,12900,12700,12800,66132,845787150,0.0
197000,202500,192000,198000,44786,8909814500,1.02
5500,5590,5400,5520,72713,402084450,1.66
3375,3385,3335,3385,20539,68844590,0.3
1105,1115,1090,1110,192518,212246665,1.37
8960,9040,8800,8880,31963,283363450,-0.56
7190,7340,7050,7270,2969824,21514802300,1.96
8740,8820,8690,8770,8726,76477230,0.57
13250,14550,13150,13350,14941,206971550,2.69
8760,8810,8650,8720,625471,5468368100,-0.46
17450,17550,16750,17400,287816,4942494150,-1.42
5140,5220,5120,5220,12719,65834350,1.95
11350,11550,11150,11250,77138,872466450,-0.88
3045,3050,2990,3000,78002,234348835,-1.48
18200,18200,17900,18150,5305,95521250,0.83
10700,10850,10650,10750,745,7999300,0.94
34400,35050,34100,34350,158059,5469008300,1.03
62400,64100,61800,61800,376237,23557408900,-0.48
8990,9140,8900,9000,153814,1386536560,0.78
21400,21400,20950,21150,25659,540622450,-0.24
3740,3810,3730,3780,10223,38465315,1.34
38200,38350,37500,37500,84772,3206268150,-1.45
32000,32000,30750,30800,1366,42525350,-1.6
948,950,919,933,1887664,1764512448,-1.27
1430,1445,1430,1440,97608,140361380,0.0
6150,6380,6050,6090,456994,2845276220,0.16
27350,28150,27250,27550,288232,7999360900,1.29
14100,14200,14000,14050,242065,3404475350,0.72
2755,2805,2730,2750,1331924,3671769070,-0.18
4465,4575,4430,4510,263620,1181711835,1.35
48750,49900,48100,48100,5236128,256130735050,2.89
44000,52300,44000,45950,667518,32086748400,13.32
11550,11900,11450,11600,817350,9538232750,1.75
74200,78700,73600,78700,1772630,135655681000,6.93
36300,37000,35550,36500,1773,65090150,3.11
2600,2695,2595,2670,1040482,2768075650,3.49
5130,5340,5020,5340,9573,49971950,5.74
40750,42000,40650,41850,133651,5550736250,2.7
6720,7100,6610,6760,117596,801853110,2.11
3225,3350,3215,3340,16857,55632655,2.77
37700,38050,36850,37400,713055,26598036700,0.13
58900,59400,57600,58200,107587,6288555400,-1.02
56500,57400,55500,56000,4562,255442700,-1.23
7030,7070,6990,7020,94465,664426580,-0.28
167500,172000,167000,170500,88330,15066936000,2.71
7840,7840,7570,7680,2903510,22319836900,-1.29
27350,28200,27150,27350,2822031,77970468950,1.11
9240,9310,9150,9220,22102,203636500,0.11
218000,219500,213500,213500,265056,56968799809,-1.84
76300,78500,75900,77400,445254,34559827700,2.38
63300,63400,62400,62700,64562,4056180200,-0.32
10800,10900,10700,10800,14234,153608150,0.47
50100,50100,48450,49500,437,21391100,-1.2
4865,4865,4790,4790,142680,686860260,-0.83
55400,57400,53500,53600,663625,36785971000,-0.74
29250,29500,29100,29300,73639,2155662450,0.17
102000,102000,100500,100500,21628,2184964500,-0.5
54100,54500,53500,53800,122140,6593962100,0.94
38800,41600,38500,40150,696950,28076161900,4.97
33250,33600,32700,32700,591853,19496078700,-1.65
108500,110500,108000,109500,170487,18688938500,1.86
166000,168000,164500,166500,868061,144611895500,1.52
79900,80600,79400,80500,53425,4284195200,1.0
76500,76900,76000,76700,4670,357588900,0.39
77900,79000,77600,78900,42291,3315531800,1.54
9300,9340,9170,9240,23490,217283770,-0.32
16150,16300,16050,16200,19303,311785300,0.31
10650,10650,10500,10600,3516,37278350,0.47
2625,2675,2595,2660,169964,450914085,1.33
29900,30450,29750,30050,290182,8766113700,0.5
54500,55100,53700,54500,7040,383322000,0.55
1435,1500,1435,1480,428873,630667075,4.96
6340,8320,6260,8320,29373838,226513998200,30.0
8250,8350,8060,8060,33768,274306900,-2.18
83900,84100,81900,82600,423120,34973701900,-1.31
63500,63800,63100,63300,1054,66730600,-0.31
11200,11200,10950,11100,26821,296633500,-0.45
3870,3885,3825,3860,55865,214859170,-0.13
9810,9960,9700,9880,232908,2295770520,1.65
4040,4040,3970,3985,34082,135937755,-0.38
1515,1520,1490,1500,130528,195240890,-0.99
8260,8570,8150,8540,427249,3594763740,4.02
2080,2085,2055,2065,93758,190414990,-0.24
3365,3445,3350,3365,208561,707726065,0.0
31200,31350,31000,31200,2944,91372200,0.16
17600,17600,17450,17550,9496,166405200,-0.28
7240,7240,7150,7180,24545,176417480,-0.28
68000,69300,67800,68900,41934,2880463200,1.47
13650,13650,13200,13500,7172,96419050,-0.37
72800,77000,72800,75300,129309,9750640400,3.72
381500,385500,376500,377500,26776,10171135000,-0.4
384000,386000,371000,373500,45201,17040678000,-2.1
126000,127500,120000,120500,38368,4723002500,-3.98
12100,12200,11950,12000,622333,7510754250,0.42
33850,34800,33750,34650,221099,7610543450,2.51
6550,6560,6450,6480,65873,427815760,-0.31
4960,5030,4935,4945,14224,70433560,-1.1
5350,5600,5320,5480,1730911,9488769030,3.01
3320,3340,3285,3310,14365,47534050,-0.3
17900,18100,17700,17750,401,7159050,-1.93
6390,6390,6180,6240,1430,8892710,-0.79
1460,1470,1415,1425,137083,196943105,-1.72
